booking_date,id_marketing_channel,customer_country,booking_id,number_of_nights_booked,number_of_guests,rooms_booked,hotel_id,total_revenue_in_euros
2024-05-04,4,Mexico,248435Y5093950YB6244973862,2,2,1,5,1500.0
2024-05-04,2,Spain,248435Y3384233YB6248404817,3,2,1,3,750.0
2024-05-04,1,Spain,248435Y1991119YB6248152004,1,2,1,1,100.0
2024-05-05,5,Spain,248435Y4302243YB6241012920,3,2,1,2,330.0
2024-05-05,4,Spain,248435Y2171821YB6243029875,3,2,1,3,750.0
2024-05-05,3,Mexico,248435Y8582885YB6240920072,2,2,1,5,1500.0
2024-05-05,4,Spain,248435Y8197381YB6242707967,2,2,1,3,500.0
2024-05-05,1,Spain,248435Y9271492YB6245708390,2,2,1,4,550.0
2024-05-05,2,Spain,248435Y4005340YB6241850808,3,2,1,3,750.0
2024-05-05,2,Spain,248435Y3549135YB6243366624,2,2,1,2,220.0
2024-05-05,4,Spain,248435Y3735737YB6247996508,3,2,1,2,330.0
2024-05-05,3,Spain,248435Y2527425YB6242047468,3,2,1,4,825.0
2024-05-06,4,Spain,248435Y5681556YB6243604245,1,2,1,3,250.0
2024-05-06,4,Spain,248435Y0120601YB6248198224,2,2,1,3,500.0
2024-05-06,4,Spain,248435Y1262312YB6241122832,3,2,1,4,825.0
2024-05-06,2,Spain,248435Y5809058YB6249193685,2,2,1,4,550.0
2024-05-06,1,Spain,248435Y1212712YB6243969000,2,2,1,4,550.0
2024-05-06,4,Spain,248435Y9562195YB6247074329,1,2,1,2,110.0
2024-05-06,4,Spain,248435Y7931179YB6245407474,1,2,1,4,275.0
2024-05-06,1,Spain,248435Y9636396YB6247044829,3,2,1,3,750.0
2024-05-06,2,Spain,248435Y3038030YB6241866013,1,2,1,4,275.0
2024-05-06,2,Spain,248435Y6077860YB6244820563,2,2,1,2,220.0
2024-05-06,5,Spain,248435Y1801718YB6247421020,1,2,1,3,250.0
2024-05-06,4,Spain,248435Y7451474YB6248406832,1,2,1,3,250.0
2024-05-06,4,Spain,248435Y5147451YB6240336230,2,2,1,2,220.0
2024-05-06,3,Spain,248435Y9657896YB6242565359,2,2,1,3,500.0
2024-05-06,5,Spain,248435Y9603596YB6243880754,3,2,1,3,750.0
2024-05-06,5,Spain,248435Y5745557YB6249455223,1,2,1,2,110.0
2024-05-06,1,Mexico,248435Y6519465YB6242251064,1,2,1,5,750.0
2024-05-06,4,Spain,248435Y9597595YB6242428230,3,2,1,1,300.0
2024-05-06,2,Spain,248435Y4408544YB6247255068,2,2,1,3,500.0
2024-05-06,3,Spain,248435Y9643796YB6249453238,3,2,1,4,825.0
2024-05-06,2,Spain,248435Y2275122YB6245167896,3,2,1,2,330.0
2024-05-06,1,Mexico,248435Y8379483YB6240064509,1,2,1,5,750.0
2024-05-06,3,Spain,248435Y5419054YB6244290737,3,2,1,3,750.0
2024-05-06,2,Spain,248435Y5977159YB6241469034,3,2,1,4,825.0
2024-05-07,2,Spain,248435Y5798157YB6240892823,1,2,1,1,100.0
2024-05-07,2,Spain,248435Y4005340YB6241850808,3,2,1,3,750.0
2024-05-07,3,Spain,248435Y2911329YB6249080794,3,2,1,3,750.0
2024-05-07,3,Spain,248435Y4519145YB6247717310,3,2,1,3,750.0
2024-05-07,1,Spain,248435Y2452624YB6240246566,1,2,1,2,110.0
2024-05-07,3,Spain,248435Y0758407YB6241192250,2,2,1,1,200.0
2024-05-07,2,Mexico,248435Y1900919YB6246843652,2,2,1,5,1500.0
2024-05-07,4,Spain,248435Y4158741YB6241023323,1,2,1,2,110.0
2024-05-07,1,Spain,248435Y3255532YB6242518146,3,2,1,2,330.0
2024-05-07,4,Spain,248435Y2460324YB6243449536,2,2,1,3,500.0
2024-05-07,4,Spain,248435Y4747047YB6243112390,1,2,1,4,275.0
2024-05-07,4,Mexico,248435Y1295312YB6246884961,2,2,1,5,1500.0
2024-05-08,2,Spain,248435Y6719167YB6240182796,2,2,1,2,220.0
2024-05-08,3,Spain,248435Y7195171YB6246417034,3,2,1,3,750.0
2024-05-08,3,Spain,248435Y5940059YB6243216159,1,2,1,4,275.0
2024-05-08,4,Mexico,248435Y8241182YB6241346767,1,2,1,5,750.0
2024-05-08,5,Spain,248435Y3870738YB6243210856,2,2,1,4,550.0
2024-05-08,2,Mexico,248435Y1030410YB6241380537,2,2,1,5,1500.0
2024-05-08,2,Spain,248435Y9456194YB6241663181,2,2,1,2,220.0
2024-05-08,3,Spain,248435Y7580475YB6242916969,3,2,1,4,825.0
2024-05-08,4,Spain,248435Y6173161YB6244264428,3,2,1,3,750.0
2024-05-08,5,Spain,248435Y0458104YB6249986775,3,2,1,4,825.0
2024-05-08,1,Spain,248435Y9010990YB6243296772,1,2,1,4,275.0
2024-05-08,2,Mexico,248435Y9791097YB6244513424,3,2,1,5,2250.0
2024-05-08,4,Spain,248435Y1257212YB6243052121,1,2,1,2,110.0
2024-05-08,4,Spain,248435Y2460324YB6243449536,2,2,1,3,500.0
2024-05-08,2,Spain,248435Y4426544YB6241540918,2,2,1,1,200.0
2024-05-09,2,Spain,248435Y6007360YB6248172661,1,2,1,2,110.0
2024-05-09,2,Spain,248435Y0339703YB6249952262,2,2,1,4,550.0
2024-05-09,2,Spain,248435Y7461274YB6247221716,1,2,1,1,100.0
2024-05-09,1,Spain,248435Y5803358YB6245638935,3,2,1,1,300.0
2024-05-09,2,Spain,248435Y2411824YB6241520326,3,2,1,2,330.0
2024-05-09,4,Mexico,248435Y2399723YB6248686518,3,2,1,5,2250.0
2024-05-09,2,Spain,248435Y1827618YB6249446883,2,2,1,4,550.0
2024-05-09,5,Spain,248435Y1925119YB6243334207,2,2,1,4,550.0
2024-05-09,3,Spain,248435Y5326453YB6242159666,2,2,1,2,220.0
2024-05-09,5,Spain,248435Y5533255YB6245137970,2,2,1,4,550.0
2024-05-09,2,Spain,248435Y9229392YB6246456959,2,2,1,4,550.0
2024-05-09,4,Spain,248435Y6177761YB6245872991,2,2,1,1,200.0
2024-05-09,2,Mexico,248435Y5776257YB6246940278,2,2,1,5,1500.0
2024-05-09,1,Spain,248435Y1030610YB6243559057,1,2,1,3,250.0
2024-05-09,4,Spain,248435Y3433234YB6242336390,2,2,1,2,220.0
2024-05-10,2,Spain,248435Y7409774YB6249729397,2,2,1,4,550.0
2024-05-10,4,Spain,248435Y7931179YB6245407474,1,2,1,4,275.0
2024-05-10,4,Spain,248435Y2645226YB6240561801,3,2,1,2,330.0
2024-05-10,3,Spain,248435Y3038530YB6247674007,2,2,1,4,550.0
2024-05-10,3,Mexico,248435Y5109051YB6245961387,2,2,1,5,1500.0
2024-05-10,5,Spain,248435Y0755407YB6240864627,2,2,1,4,550.0
2024-05-10,3,Mexico,248435Y2120921YB6245539757,2,2,1,5,1500.0
2024-05-10,3,Spain,248435Y4790347YB6243774563,1,2,1,1,100.0
2024-05-10,4,Mexico,248435Y5093950YB6244973862,2,2,1,5,1500.0
2024-05-10,1,Mexico,248435Y8038980YB6241074422,2,2,1,5,1500.0
2024-05-10,4,Spain,248435Y1037210YB6243149107,3,2,1,4,825.0
2024-05-10,4,Spain,248435Y3901039YB6244439673,1,2,1,3,250.0
2024-05-10,3,Spain,248435Y6548465YB6244197786,2,2,1,3,500.0
2024-05-10,4,Spain,248435Y8238782YB6240792337,2,2,1,4,550.0
2024-05-10,5,Spain,248435Y7742677YB6246871775,1,2,1,2,110.0
2024-05-10,4,Spain,248435Y5246752YB6246708728,2,2,1,3,500.0
2024-05-10,1,Spain,248435Y3205132YB6246014758,1,2,1,4,275.0
2024-05-10,4,Spain,248435Y5612256YB6241235989,2,2,1,3,500.0
2024-05-11,5,Spain,248435Y0477304YB6242321873,1,2,1,4,275.0
2024-05-11,2,Spain,248435Y9215192YB6245062534,1,2,1,4,275.0
2024-05-11,4,Spain,248435Y1299212YB6245471544,1,2,1,4,275.0
2024-05-11,4,Spain,248435Y1066010YB6240010946,2,2,1,3,500.0
2024-05-11,2,Spain,248435Y9230992YB6242423910,2,2,1,2,220.0
2024-05-11,4,Spain,248435Y2090420YB6243944488,1,2,1,2,110.0
2024-05-11,2,Spain,248435Y4944149YB6248224912,3,2,1,2,330.0
2024-05-11,2,Spain,248435Y0929609YB6241164431,2,2,1,2,220.0
2024-05-11,3,Spain,248435Y7417674YB6242290188,3,2,1,3,750.0
2024-05-11,4,Spain,248435Y8641586YB6242495806,1,2,1,4,275.0
2024-05-11,4,Spain,248435Y9597595YB6242428230,3,2,1,1,300.0
2024-05-11,4,Mexico,248435Y7283872YB6246944236,2,2,1,5,1500.0
2024-05-11,3,Spain,248435Y3668936YB6249742522,2,2,1,2,220.0
2024-05-12,1,Spain,248435Y2170021YB6248066085,3,2,1,2,330.0
2024-05-12,4,Spain,248435Y7695476YB6243306222,2,2,1,1,200.0
2024-05-12,3,Spain,248435Y3038530YB6247674007,2,2,1,4,550.0
2024-05-12,3,Spain,248435Y6179461YB6243898267,2,2,1,3,500.0
2024-05-12,3,Mexico,248435Y6059360YB6247465625,2,2,1,5,1500.0
2024-05-12,2,Spain,248435Y5424754YB6249363403,1,2,1,4,275.0
2024-05-12,4,Spain,248435Y8035080YB6241516404,2,2,1,3,500.0
2024-05-12,4,Spain,248435Y5147451YB6240336230,2,2,1,2,220.0
2024-05-12,1,Spain,248435Y3105331YB6241133973,2,2,1,2,220.0
2024-05-12,1,Spain,248435Y6709667YB6245503346,3,2,1,2,330.0
2024-05-12,5,Spain,248435Y5056350YB6248364292,1,2,1,3,250.0
2024-05-12,1,Spain,248435Y6819568YB6248515016,2,2,1,2,220.0
2024-05-12,2,Spain,248435Y0879708YB6245693476,2,2,1,4,550.0
2024-05-12,1,Spain,248435Y7642176YB6247326756,2,2,1,3,500.0
2024-05-12,3,Spain,248435Y5940059YB6243216159,1,2,1,4,275.0
2024-05-12,3,Spain,248435Y4519145YB6247717310,3,2,1,3,750.0
2024-05-12,3,Spain,248435Y5309353YB6245944400,3,2,1,2,330.0
2024-05-12,5,Spain,248435Y3501235YB6243846866,1,2,1,3,250.0
2024-05-12,4,Spain,248435Y7931179YB6245407474,1,2,1,4,275.0
2024-05-12,3,Mexico,248435Y0190901YB6240876630,2,2,1,5,1500.0
2024-05-13,5,Mexico,248435Y0902909YB6248035231,2,2,1,5,1500.0
2024-05-13,5,Spain,248435Y5113351YB6246847298,2,2,1,1,200.0
2024-05-13,1,Spain,248435Y0975809YB6249147557,3,2,1,2,330.0
2024-05-13,4,Spain,248435Y1025510YB6246657261,2,2,1,3,500.0
2024-05-13,4,Spain,248435Y8524685YB6245325013,2,2,1,4,550.0
2024-05-13,4,Spain,248435Y1864618YB6241793791,2,2,1,1,200.0
2024-05-13,2,Spain,248435Y5476654YB6249963831,3,2,1,3,750.0
2024-05-13,2,Spain,248435Y9832898YB6247458751,3,2,1,2,330.0
2024-05-13,3,Spain,248435Y9643796YB6249453238,3,2,1,4,825.0
2024-05-13,3,Spain,248435Y4447144YB6246039606,1,2,1,4,275.0
2024-05-13,5,Mexico,248435Y0902909YB6248035231,2,2,1,5,1500.0
2024-05-13,1,Spain,248435Y2170021YB6248066085,3,2,1,2,330.0
2024-05-13,5,Mexico,248435Y8122481YB6249171092,2,2,1,5,1500.0
2024-05-13,4,Spain,248435Y7734877YB6247288695,2,2,1,3,500.0
2024-05-13,3,Spain,248435Y2173821YB6245865697,1,2,1,2,110.0
2024-05-13,3,Spain,248435Y7019670YB6244467709,1,2,1,4,275.0
2024-05-13,3,Spain,248435Y2335223YB6249700828,2,2,1,3,500.0
2024-05-13,2,Mexico,248435Y5735057YB6248716472,3,2,1,5,2250.0
2024-05-13,2,Spain,248435Y3381333YB6248517597,3,2,1,3,750.0
2024-05-13,2,Mexico,248435Y0593205YB6245589419,2,2,1,5,1500.0
2024-05-14,2,Spain,248435Y9646796YB6247699141,2,2,1,2,220.0
2024-05-14,4,Spain,248435Y5778657YB6240401319,2,2,1,4,550.0
2024-05-14,2,Spain,248435Y5476654YB6249963831,3,2,1,3,750.0
2024-05-14,1,Spain,248435Y9409894YB6245882948,2,2,1,3,500.0
2024-05-14,4,Spain,248435Y0671006YB6243362282,1,2,1,3,250.0
2024-05-14,3,Spain,248435Y5006050YB6241885173,3,2,1,4,825.0
2024-05-14,2,Spain,248435Y0929609YB6241164431,2,2,1,2,220.0
2024-05-14,3,Spain,248435Y0643006YB6242383345,2,2,1,3,500.0
2024-05-14,4,Spain,248435Y1104611YB6246382334,3,2,1,3,750.0
2024-05-14,4,Spain,248435Y1864618YB6241793791,2,2,1,1,200.0
2024-05-14,2,Spain,248435Y4822848YB6247537076,3,2,1,4,825.0
2024-05-14,4,Spain,248435Y4240042YB6242184089,2,2,1,1,200.0
2024-05-14,4,Spain,248435Y1921919YB6240552245,3,2,1,3,750.0
2024-05-14,5,Spain,248435Y5832358YB6243568315,2,2,1,3,500.0
2024-05-14,4,Spain,248435Y5860158YB6246343588,2,2,1,1,200.0
2024-05-14,5,Spain,248435Y3504335YB6245553419,2,2,1,1,200.0
2024-05-15,3,Spain,248435Y4026940YB6241330969,3,2,1,2,330.0
2024-05-15,3,Spain,248435Y2335223YB6249700828,2,2,1,3,500.0
2024-05-15,2,Spain,248435Y9549495YB6244454066,2,2,1,1,200.0
2024-05-15,2,Spain,248435Y5512755YB6242524289,2,2,1,1,200.0
2024-05-15,3,Mexico,248435Y4459444YB6245487415,3,2,1,5,2250.0
2024-05-15,3,Spain,248435Y4598545YB6240203638,2,2,1,2,220.0
2024-05-15,2,Spain,248435Y8708787YB6246338066,1,2,1,3,250.0
2024-05-15,4,Spain,248435Y9639296YB6242838017,2,2,1,1,200.0
2024-05-15,3,Spain,248435Y4853948YB6241746547,2,2,1,1,200.0
2024-05-15,1,Spain,248435Y6641266YB6240257686,3,2,1,4,825.0
2024-05-15,4,Spain,248435Y3767137YB6249115314,3,2,1,4,825.0
2024-05-15,4,Spain,248435Y8499184YB6245248013,1,2,1,2,110.0
2024-05-15,1,Spain,248435Y0620606YB6242440079,1,2,1,4,275.0
2024-05-15,4,Spain,248435Y0099200YB6242133025,3,2,1,4,825.0
2024-05-15,2,Spain,248435Y2770527YB6243437622,1,2,1,1,100.0
2024-05-15,4,Spain,248435Y1613716YB6243078463,3,2,1,1,300.0
2024-05-15,4,Spain,248435Y6177761YB6245872991,2,2,1,1,200.0
2024-05-15,2,Spain,248435Y9619296YB6247438820,3,2,1,4,825.0
2024-05-15,4,Mexico,248435Y5975759YB6241292495,2,2,1,5,1500.0
2024-05-16,5,Spain,248435Y2829528YB6249667865,2,2,1,3,500.0
2024-05-16,3,Spain,248435Y6477264YB6240352133,3,2,1,4,825.0
2024-05-16,1,Spain,248435Y0975809YB6249147557,3,2,1,2,330.0
2024-05-16,3,Spain,248435Y1448314YB6242793121,3,2,1,2,330.0
2024-05-16,3,Mexico,248435Y6059360YB6247465625,2,2,1,5,1500.0
2024-05-16,4,Spain,248435Y7451474YB6248406832,1,2,1,3,250.0
2024-05-16,4,Spain,248435Y4237942YB6247988495,2,2,1,4,550.0
2024-05-16,3,Spain,248435Y1618616YB6243380841,2,2,1,4,550.0
2024-05-16,4,Spain,248435Y0326403YB6245522977,2,2,1,4,550.0
2024-05-16,4,Spain,248435Y9532895YB6246290108,2,2,1,3,500.0
2024-05-16,2,Spain,248435Y4314243YB6240801499,3,2,1,2,330.0
2024-05-16,5,Spain,248435Y9603596YB6243880754,3,2,1,3,750.0
2024-05-16,4,Spain,248435Y6571465YB6248030291,2,2,1,1,200.0
2024-05-16,4,Spain,248435Y5681556YB6243604245,1,2,1,3,250.0
2024-05-16,2,Mexico,248435Y1245612YB6241338947,2,2,1,5,1500.0
2024-05-16,4,Spain,248435Y4240042YB6242184089,2,2,1,1,200.0
2024-05-16,2,Spain,248435Y5672156YB6244211681,2,2,1,3,500.0
2024-05-16,3,Spain,248435Y7254272YB6244871519,2,2,1,2,220.0
2024-05-17,3,Spain,248435Y9752797YB6246406328,2,2,1,1,200.0
2024-05-17,2,Spain,248435Y3631836YB6242466441,1,2,1,3,250.0
2024-05-17,1,Spain,248435Y0464304YB6249179220,2,2,1,4,550.0
2024-05-17,3,Spain,248435Y0623206YB6243574029,2,2,1,2,220.0
2024-05-17,5,Spain,248435Y0085300YB6240398857,2,2,1,3,500.0
2024-05-17,4,Spain,248435Y0580805YB6241691892,2,2,1,1,200.0
2024-05-17,3,Spain,248435Y3320433YB6244453701,2,2,1,3,500.0
2024-05-17,3,Spain,248435Y0864708YB6242704906,3,2,1,1,300.0
2024-05-17,2,Spain,248435Y2582225YB6240062838,3,2,1,4,825.0
2024-05-17,2,Spain,248435Y1858218YB6243613416,2,2,1,4,550.0
2024-05-17,2,Spain,248435Y6850268YB6248474086,1,2,1,2,110.0
2024-05-17,4,Spain,248435Y8238782YB6240792337,2,2,1,4,550.0
2024-05-17,2,Spain,248435Y7393573YB6241433019,2,2,1,3,500.0
2024-05-17,2,Spain,248435Y7746977YB6249867327,2,2,1,3,500.0
2024-05-17,2,Spain,248435Y3265532YB6243526233,3,2,1,3,750.0
2024-05-17,5,Mexico,248435Y7601876YB6242130500,2,2,1,5,1500.0
2024-05-17,3,Spain,248435Y7195171YB6246417034,3,2,1,3,750.0
2024-05-17,2,Spain,248435Y3872438YB6248329976,1,2,1,2,110.0
2024-05-18,3,Spain,248435Y9921599YB6247830209,3,2,1,4,825.0
2024-05-18,4,Spain,248435Y0190801YB6245541654,2,2,1,3,500.0
2024-05-18,1,Spain,248435Y1330613YB6247357773,3,2,1,4,825.0
2024-05-18,4,Spain,248435Y3668336YB6248522761,3,2,1,2,330.0
2024-05-18,4,Spain,248435Y0886108YB6247419397,2,2,1,4,550.0
2024-05-18,1,Spain,248435Y0582605YB6248435630,2,2,1,2,220.0
2024-05-18,4,Spain,248435Y6401964YB6243220731,1,2,1,3,250.0
2024-05-18,4,Mexico,248435Y8241182YB6241346767,1,2,1,5,750.0
2024-05-18,5,Spain,248435Y6841868YB6240611817,2,2,1,1,200.0
2024-05-18,2,Spain,248435Y2804228YB6243856479,2,2,1,1,200.0
2024-05-18,2,Spain,248435Y2037520YB6240328823,2,2,1,3,500.0
2024-05-18,3,Mexico,248435Y3327433YB6249109021,2,2,1,5,1500.0
2024-05-19,2,Mexico,248435Y1245612YB6241338947,2,2,1,5,1500.0
2024-05-19,4,Mexico,248435Y6288562YB6241795804,2,2,1,5,1500.0
2024-05-19,2,Spain,248435Y4408544YB6247255068,2,2,1,3,500.0
2024-05-19,2,Mexico,248435Y5413254YB6240737350,1,2,1,5,750.0
2024-05-19,3,Mexico,248435Y9953999YB6243124384,2,2,1,5,1500.0
2024-05-19,4,Spain,248435Y8875588YB6245228357,2,2,1,2,220.0
2024-05-19,3,Spain,248435Y5452454YB6248652992,1,2,1,3,250.0
2024-05-19,1,Spain,248435Y1222912YB6245773710,2,2,1,4,550.0
2024-05-19,4,Spain,248435Y7454974YB6249337584,1,2,1,2,110.0
2024-05-19,2,Spain,248435Y4700647YB6242462882,1,2,1,1,100.0
2024-05-19,2,Spain,248435Y3384233YB6248404817,3,2,1,3,750.0
2024-05-19,4,Spain,248435Y9822798YB6249867361,1,2,1,4,275.0
2024-05-19,2,Spain,248435Y2660726YB6240958633,1,2,1,2,110.0
2024-05-19,4,Spain,248435Y8551185YB6244456251,3,2,1,3,750.0
2024-05-19,1,Spain,248435Y9053690YB6247078405,2,2,1,4,550.0
2024-05-19,4,Spain,248435Y1436314YB6240103002,2,2,1,2,220.0
2024-05-19,3,Spain,248435Y1462114YB6247072651,3,2,1,1,300.0
2024-05-19,4,Spain,248435Y8758087YB6240895116,1,2,1,2,110.0
2024-05-19,2,Spain,248435Y9463594YB6246252749,3,2,1,3,750.0
2024-05-20,4,Spain,248435Y2600226YB6249483453,3,2,1,2,330.0
2024-05-20,1,Spain,248435Y9053690YB6247078405,2,2,1,4,550.0
2024-05-20,3,Spain,248435Y3374333YB6244689464,3,2,1,4,825.0
2024-05-20,1,Spain,248435Y8034080YB6245869491,1,2,1,3,250.0
2024-05-20,4,Spain,248435Y4240042YB6242184089,2,2,1,1,200.0
2024-05-20,2,Spain,248435Y7393573YB6241433019,2,2,1,3,500.0
2024-05-20,2,Spain,248435Y6719167YB6240182796,2,2,1,2,220.0
2024-05-20,1,Spain,248435Y9010990YB6243296772,1,2,1,4,275.0
2024-05-20,3,Spain,248435Y4713847YB6247131097,2,2,1,2,220.0
2024-05-20,3,Spain,248435Y9950499YB6241466424,2,2,1,2,220.0
2024-05-20,4,Spain,248435Y5522855YB6247151451,3,2,1,4,825.0
2024-05-20,5,Spain,248435Y4830648YB6248083321,1,2,1,4,275.0
2024-05-20,4,Mexico,248435Y8731387YB6249900335,3,2,1,5,2250.0
2024-05-20,3,Mexico,248435Y0831608YB6240063712,2,2,1,5,1500.0
2024-05-20,4,Spain,248435Y1066010YB6240010946,2,2,1,3,500.0
2024-05-20,2,Spain,248435Y5424754YB6249363403,1,2,1,4,275.0
2024-05-20,1,Spain,248435Y2639326YB6249395192,3,2,1,3,750.0
2024-05-20,4,Spain,248435Y0326403YB6245522977,2,2,1,4,550.0
2024-05-20,3,Spain,248435Y5969559YB6247776086,3,2,1,3,750.0
2024-05-20,1,Spain,248435Y2452624YB6240246566,1,2,1,2,110.0
2024-05-20,1,Spain,248435Y6641266YB6240257686,3,2,1,4,825.0
2024-05-20,4,Spain,248435Y5279352YB6240040681,2,2,1,4,550.0
2024-05-20,5,Mexico,248435Y8122481YB6249171092,2,2,1,5,1500.0
2024-05-21,4,Spain,248435Y9562195YB6247074329,1,2,1,2,110.0
2024-05-21,3,Spain,248435Y2322223YB6244660850,3,2,1,3,750.0
2024-05-21,4,Spain,248435Y3901039YB6244439673,1,2,1,3,250.0
2024-05-21,2,Spain,248435Y2770527YB6243437622,1,2,1,1,100.0
2024-05-21,2,Spain,248435Y4927249YB6241738859,3,2,1,3,750.0
2024-05-21,4,Spain,248435Y7789677YB6245820844,1,2,1,2,110.0
2024-05-21,1,Spain,248435Y2639326YB6249395192,3,2,1,3,750.0
2024-05-21,1,Spain,248435Y9512295YB6244792901,2,2,1,4,550.0
2024-05-21,3,Spain,248435Y1931719YB6244294122,3,2,1,1,300.0
2024-05-21,5,Spain,248435Y4616946YB6243202573,2,2,1,2,220.0
2024-05-21,3,Mexico,248435Y6059360YB6247465625,2,2,1,5,1500.0
2024-05-21,5,Spain,248435Y5789557YB6240306169,3,2,1,3,750.0
2024-05-21,2,Spain,248435Y6084360YB6249479899,2,2,1,4,550.0
2024-05-21,4,Spain,248435Y1104611YB6246382334,3,2,1,3,750.0
2024-05-21,2,Mexico,248435Y4557145YB6244115209,1,2,1,5,750.0
2024-05-21,4,Spain,248435Y5246752YB6246708728,2,2,1,3,500.0
2024-05-22,2,Spain,248435Y1322913YB6247971478,2,2,1,2,220.0
2024-05-22,5,Spain,248435Y2335423YB6245624126,2,2,1,2,220.0
2024-05-22,3,Spain,248435Y3259032YB6249925198,3,2,1,4,825.0
2024-05-22,1,Spain,248435Y9507795YB6241110522,3,2,1,2,330.0
2024-05-22,3,Spain,248435Y1456914YB6243700121,3,2,1,4,825.0
2024-05-22,4,Spain,248435Y5742657YB6245781106,2,2,1,2,220.0
2024-05-22,3,Spain,248435Y1228612YB6249689625,2,2,1,1,200.0
2024-05-22,4,Spain,248435Y9822798YB6249867361,1,2,1,4,275.0
2024-05-22,1,Mexico,248435Y6519465YB6242251064,1,2,1,5,750.0
2024-05-22,3,Spain,248435Y2335223YB6249700828,2,2,1,3,500.0
2024-05-22,4,Mexico,248435Y3499234YB6240596021,2,2,1,5,1500.0
2024-05-22,1,Spain,248435Y8034080YB6245869491,1,2,1,3,250.0
2024-05-23,5,Spain,248435Y3501235YB6243846866,1,2,1,3,250.0
2024-05-23,4,Spain,248435Y2090420YB6243944488,1,2,1,2,110.0
2024-05-23,4,Spain,248435Y7067570YB6247129783,2,2,1,2,220.0
2024-05-23,3,Spain,248435Y2322223YB6244660850,3,2,1,3,750.0
2024-05-23,3,Spain,248435Y6548465YB6244197786,2,2,1,3,500.0
2024-05-23,4,Spain,248435Y3563435YB6243319686,3,2,1,2,330.0
2024-05-23,1,Spain,248435Y9507795YB6241110522,3,2,1,2,330.0
2024-05-23,4,Spain,248435Y8340983YB6241872930,2,2,1,2,220.0
2024-05-23,5,Spain,248435Y9603596YB6243880754,3,2,1,3,750.0
2024-05-23,2,Mexico,248435Y1030410YB6241380537,2,2,1,5,1500.0
2024-05-23,2,Spain,248435Y2527125YB6248785836,2,2,1,3,500.0
2024-05-23,2,Spain,248435Y2530225YB6242511198,2,2,1,2,220.0
2024-05-23,2,Spain,248435Y9701297YB6240504151,2,2,1,3,500.0
2024-05-23,2,Spain,248435Y1569815YB6243666549,1,2,1,2,110.0
2024-05-23,4,Spain,248435Y6296362YB6240077856,2,2,1,2,220.0
2024-05-23,4,Spain,248435Y1835118YB6244836066,2,2,1,4,550.0
2024-05-23,2,Spain,248435Y0339703YB6249952262,2,2,1,4,550.0
2024-05-23,3,Mexico,248435Y1497514YB6243261971,2,2,1,5,1500.0
2024-05-24,3,Spain,248435Y0251902YB6247753755,3,2,1,3,750.0
2024-05-24,3,Spain,248435Y4601446YB6243567406,3,2,1,4,825.0
2024-05-24,1,Mexico,248435Y7106171YB6240980915,2,2,1,5,1500.0
2024-05-24,4,Spain,248435Y3735737YB6247996508,3,2,1,2,330.0
2024-05-24,2,Mexico,248435Y1022310YB6247379731,2,2,1,5,1500.0
2024-05-24,4,Spain,248435Y7255472YB6246673620,2,2,1,2,220.0
2024-05-24,2,Spain,248435Y5695256YB6248636065,3,2,1,4,825.0
2024-05-24,4,Spain,248435Y3563435YB6243319686,3,2,1,2,330.0
2024-05-24,2,Spain,248435Y6081860YB6248205641,2,2,1,1,200.0
2024-05-24,3,Mexico,248435Y7521275YB6244081541,3,2,1,5,2250.0
2024-05-24,3,Spain,248435Y6548465YB6244197786,2,2,1,3,500.0
2024-05-24,2,Spain,248435Y1827618YB6249446883,2,2,1,4,550.0
2024-05-24,4,Spain,248435Y0504905YB6244326378,2,2,1,3,500.0
2024-05-24,1,Spain,248435Y8948589YB6248458311,1,2,1,4,275.0
2024-05-24,1,Spain,248435Y2210022YB6243991003,3,2,1,4,825.0
2024-05-24,3,Spain,248435Y7244872YB6242719412,1,2,1,3,250.0
2024-05-24,5,Spain,248435Y1801718YB6247421020,1,2,1,3,250.0
2024-05-24,3,Mexico,248435Y7698576YB6241442250,3,2,1,5,2250.0
2024-05-25,3,Spain,248435Y3718837YB6242961543,2,2,1,4,550.0
2024-05-25,5,Spain,248435Y4483944YB6240683927,1,2,1,1,100.0
2024-05-25,4,Spain,248435Y5877858YB6241935866,2,2,1,4,550.0
2024-05-25,2,Spain,248435Y6730667YB6242128672,1,2,1,4,275.0
2024-05-25,3,Spain,248435Y8089980YB6248957498,3,2,1,3,750.0
2024-05-25,4,Spain,248435Y2842928YB6241892777,1,2,1,4,275.0
2024-05-25,4,Spain,248435Y9245192YB6241878264,2,2,1,2,220.0
2024-05-25,5,Spain,248435Y1297112YB6241299550,2,2,1,4,550.0
2024-05-25,3,Spain,248435Y6553865YB6246733347,2,2,1,4,550.0
2024-05-25,2,Spain,248435Y0717507YB6244594460,3,2,1,4,825.0
2024-05-25,4,Spain,248435Y8929389YB6249134409,2,2,1,3,500.0
2024-05-25,4,Spain,248435Y7614676YB6240828644,3,2,1,2,330.0
2024-05-25,2,Spain,248435Y2275122YB6245167896,3,2,1,2,330.0
2024-05-26,4,Spain,248435Y5681556YB6243604245,1,2,1,3,250.0
2024-05-26,4,Spain,248435Y0099200YB6242133025,3,2,1,4,825.0
2024-05-26,3,Mexico,248435Y6059360YB6247465625,2,2,1,5,1500.0
2024-05-26,4,Spain,248435Y2984629YB6240596811,2,2,1,4,550.0
